departure_province,departure_fr,destination_fr,tonnage
Aunis,La Flotte-en-Ré,Vannes,27
Aunis,La Rochelle,Abbeville,40
Aunis,La Rochelle,Abbeville,40
Aunis,La Rochelle,Abbeville,62
Aunis,La Rochelle,Abbeville,62
Aunis,La Rochelle,Abbeville,62
Aunis,La Rochelle,Abbeville,84
Aunis,La Rochelle,Abbeville,85
Aunis,La Rochelle,Abbeville,85
Aunis,La Rochelle,Amsterdam,120
Aunis,La Rochelle,Amsterdam,150
Aunis,La Rochelle,Amsterdam,150
Aunis,La Rochelle,Amsterdam,70
Aunis,La Rochelle,Ars-en-Ré,120
Aunis,La Rochelle,Ars-en-Ré,120
Aunis,La Rochelle,Ars-en-Ré,15
Aunis,La Rochelle,Ars-en-Ré,15
Aunis,La Rochelle,Ars-en-Ré,15
Aunis,La Rochelle,Ars-en-Ré,150
Aunis,La Rochelle,Ars-en-Ré,210
Aunis,La Rochelle,Ars-en-Ré,40
Aunis,La Rochelle,Ars-en-Ré,54
Aunis,La Rochelle,Ars-en-Ré,60
Aunis,La Rochelle,Ars-en-Ré,70
Aunis,La Rochelle,Ars-en-Ré,72
Aunis,La Rochelle,Ars-en-Ré,75
Aunis,La Rochelle,Ars-en-Ré,95
Aunis,La Rochelle,Arzon,14
Aunis,La Rochelle,Arzon,15
Aunis,La Rochelle,Arzon,24
Aunis,La Rochelle,Baden,12
Aunis,La Rochelle,Baden,15
Aunis,La Rochelle,Baden,18
Aunis,La Rochelle,Baden,20
Aunis,La Rochelle,Baden,4
Aunis,La Rochelle,Bayonne,48
Aunis,La Rochelle,Belle-Île-en-Mer,10
Aunis,La Rochelle,Belle-Île-en-Mer,12
Aunis,La Rochelle,Belle-Île-en-Mer,14
Aunis,La Rochelle,Belle-Île-en-Mer,15
Aunis,La Rochelle,Belle-Île-en-Mer,28
Aunis,La Rochelle,Belle-Île-en-Mer,4
Aunis,La Rochelle,Belle-Île-en-Mer,4
Aunis,La Rochelle,Bilbao,18
Aunis,La Rochelle,Bordeaux,100
Aunis,La Rochelle,Bordeaux,118
Aunis,La Rochelle,Bordeaux,120
Aunis,La Rochelle,Bordeaux,130
Aunis,La Rochelle,Bordeaux,1540
Aunis,La Rochelle,Bordeaux,16
Aunis,La Rochelle,Bordeaux,16
Aunis,La Rochelle,Bordeaux,16
Aunis,La Rochelle,Bordeaux,16
Aunis,La Rochelle,Bordeaux,16
Aunis,La Rochelle,Bordeaux,160
Aunis,La Rochelle,Bordeaux,17
Aunis,La Rochelle,Bordeaux,17
Aunis,La Rochelle,Bordeaux,17
Aunis,La Rochelle,Bordeaux,17
Aunis,La Rochelle,Bordeaux,180
Aunis,La Rochelle,Bordeaux,20
Aunis,La Rochelle,Bordeaux,20
Aunis,La Rochelle,Bordeaux,20
Aunis,La Rochelle,Bordeaux,200
Aunis,La Rochelle,Bordeaux,21
Aunis,La Rochelle,Bordeaux,220
Aunis,La Rochelle,Bordeaux,25
Aunis,La Rochelle,Bordeaux,25
Aunis,La Rochelle,Bordeaux,25
Aunis,La Rochelle,Bordeaux,250
Aunis,La Rochelle,Bordeaux,32
Aunis,La Rochelle,Bordeaux,34
Aunis,La Rochelle,Bordeaux,34
Aunis,La Rochelle,Bordeaux,35
Aunis,La Rochelle,Bordeaux,36
Aunis,La Rochelle,Bordeaux,40
Aunis,La Rochelle,Bordeaux,40
Aunis,La Rochelle,Bordeaux,40
Aunis,La Rochelle,Bordeaux,42
Aunis,La Rochelle,Bordeaux,42
Aunis,La Rochelle,Bordeaux,60
Aunis,La Rochelle,Bordeaux,74
Aunis,La Rochelle,Bordeaux,88
Aunis,La Rochelle,Brême,110
Aunis,La Rochelle,Brême,110
Aunis,La Rochelle,Brême,120
Aunis,La Rochelle,Brême,60
Aunis,La Rochelle,Brest,14
Aunis,La Rochelle,Brest,18
Aunis,La Rochelle,Brouage ,32
Aunis,La Rochelle,Brouage ,32
Aunis,La Rochelle,Brouage ,35
Aunis,La Rochelle,Bruges,100
Aunis,La Rochelle,Bruges,120
Aunis,La Rochelle,Bruges,60
Aunis,La Rochelle,Bruges,60
Aunis,La Rochelle,Calais,130
Aunis,La Rochelle,Calais,130
Aunis,La Rochelle,Calais,130
Aunis,La Rochelle,Calais,180
Aunis,La Rochelle,Calais,54
Aunis,La Rochelle,Calais,56
Aunis,La Rochelle,Calais,56
Aunis,La Rochelle,Calais,60
Aunis,La Rochelle,Calais,60
Aunis,La Rochelle,Calais,60
Aunis,La Rochelle,Calais,60
Aunis,La Rochelle,Calais,60
Aunis,La Rochelle,Caudebec,70
Aunis,La Rochelle,Chaillevette,28
Aunis,La Rochelle,Chaillevette,30
Aunis,La Rochelle,Cherbourg,120
Aunis,La Rochelle,Cherbourg,34
Aunis,La Rochelle,Cherbourg,48
Aunis,La Rochelle,Christiania / Oslo,150
Aunis,La Rochelle,Christiania / Oslo,80
Aunis,La Rochelle,Copenhague ,130
Aunis,La Rochelle,Côte d'Angole,1229
Aunis,La Rochelle,Côte d'Angole,1667
Aunis,La Rochelle,Côte d'Angole,302
Aunis,La Rochelle,Côte d'Angole,584
Aunis,La Rochelle,Côte d'Angole,670
Aunis,La Rochelle,Côte d'Or,1519
Aunis,La Rochelle,Côte d'Or,599
Aunis,La Rochelle,Côte d'Or,724
Aunis,La Rochelle,Côte d'Or,810
Aunis,La Rochelle,Côte d'Or,827
Aunis,La Rochelle,Dieppe,100
Aunis,La Rochelle,Dieppe,68
Aunis,La Rochelle,Dieppe,68
Aunis,La Rochelle,Dieppe,68
Aunis,La Rochelle,Dieppe,68
Aunis,La Rochelle,Dieppe,68
Aunis,La Rochelle,Dieppe,75
Aunis,La Rochelle,Dieppe,80
Aunis,La Rochelle,Dieppe,80
Aunis,La Rochelle,Dieppe,90
Aunis,La Rochelle,Dieppe,90
Aunis,La Rochelle,Dieppe,90
Aunis,La Rochelle,Dunkerque,70
Aunis,La Rochelle,Esnandes,30
Aunis,La Rochelle,Fécamp,66
Aunis,La Rochelle,Fécamp,93
Aunis,La Rochelle,Ferrol,14
Aunis,La Rochelle,Fiume / Rijeka,150
Aunis,La Rochelle,Fiume / Rijeka,156
Aunis,La Rochelle,Fiume / Rijeka,160
Aunis,La Rochelle,Grands Bancs de Terre-Neuve,200
Aunis,La Rochelle,Grands Bancs de Terre-Neuve,80
Aunis,La Rochelle,Grands Bancs de Terre-Neuve,80
Aunis,La Rochelle,Granville,120
Aunis,La Rochelle,Granville,40
Aunis,La Rochelle,Granville,40
Aunis,La Rochelle,Granville,55
Aunis,La Rochelle,Granville,55
Aunis,La Rochelle,Granville,55
Aunis,La Rochelle,Granville,80
Aunis,La Rochelle,Granville,90
Aunis,La Rochelle,Hambourg,100
Aunis,La Rochelle,Hambourg,100
Aunis,La Rochelle,Hambourg,104
Aunis,La Rochelle,Hambourg,120
Aunis,La Rochelle,Hambourg,130
Aunis,La Rochelle,Hambourg,140
Aunis,La Rochelle,Hambourg,140
Aunis,La Rochelle,Hambourg,90
Aunis,La Rochelle,île de France / île Maurice,200
Aunis,La Rochelle,île de France / île Maurice,240
Aunis,La Rochelle,île de France / île Maurice,300
Aunis,La Rochelle,île de Ré,120
Aunis,La Rochelle,île de Ré,130
Aunis,La Rochelle,île de Ré,15
Aunis,La Rochelle,île de Ré,150
Aunis,La Rochelle,île de Ré,150
Aunis,La Rochelle,île de Ré,163
Aunis,La Rochelle,île de Ré,20
Aunis,La Rochelle,île de Ré,26
Aunis,La Rochelle,île de Ré,42
Aunis,La Rochelle,île de Ré,55
Aunis,La Rochelle,île de Ré,58
Aunis,La Rochelle,île de Ré,60
Aunis,La Rochelle,île de Ré,90
Aunis,La Rochelle,île d'Oléron,10
Aunis,La Rochelle,île d'Oléron,10
Aunis,La Rochelle,île d'Oléron,10
Aunis,La Rochelle,île d'Oléron,10
Aunis,La Rochelle,île d'Oléron,10
Aunis,La Rochelle,île d'Oléron,10
Aunis,La Rochelle,île d'Oléron,10
Aunis,La Rochelle,île d'Oléron,10
Aunis,La Rochelle,île d'Oléron,10
Aunis,La Rochelle,île d'Oléron,10
Aunis,La Rochelle,île d'Oléron,110
Aunis,La Rochelle,île d'Oléron,125
Aunis,La Rochelle,île d'Oléron,14
Aunis,La Rochelle,île d'Oléron,14
Aunis,La Rochelle,île d'Oléron,15
Aunis,La Rochelle,île d'Oléron,15
Aunis,La Rochelle,île d'Oléron,15
Aunis,La Rochelle,île d'Oléron,15
Aunis,La Rochelle,île d'Oléron,15
Aunis,La Rochelle,île d'Oléron,15
Aunis,La Rochelle,île d'Oléron,15
Aunis,La Rochelle,île d'Oléron,150
Aunis,La Rochelle,île d'Oléron,150
Aunis,La Rochelle,île d'Oléron,16
Aunis,La Rochelle,île d'Oléron,160
Aunis,La Rochelle,île d'Oléron,17
Aunis,La Rochelle,île d'Oléron,175
Aunis,La Rochelle,île d'Oléron,18
Aunis,La Rochelle,île d'Oléron,18
Aunis,La Rochelle,île d'Oléron,18
Aunis,La Rochelle,île d'Oléron,19
Aunis,La Rochelle,île d'Oléron,19
Aunis,La Rochelle,île d'Oléron,20
Aunis,La Rochelle,île d'Oléron,20
Aunis,La Rochelle,île d'Oléron,20
Aunis,La Rochelle,île d'Oléron,20
Aunis,La Rochelle,île d'Oléron,20
Aunis,La Rochelle,île d'Oléron,21
Aunis,La Rochelle,île d'Oléron,22
Aunis,La Rochelle,île d'Oléron,24
Aunis,La Rochelle,île d'Oléron,24
Aunis,La Rochelle,île d'Oléron,24
Aunis,La Rochelle,île d'Oléron,25
Aunis,La Rochelle,île d'Oléron,25
Aunis,La Rochelle,île d'Oléron,26
Aunis,La Rochelle,île d'Oléron,27
Aunis,La Rochelle,île d'Oléron,27
Aunis,La Rochelle,île d'Oléron,28
Aunis,La Rochelle,île d'Oléron,29
Aunis,La Rochelle,île d'Oléron,29
Aunis,La Rochelle,île d'Oléron,3
Aunis,La Rochelle,île d'Oléron,3
Aunis,La Rochelle,île d'Oléron,3
Aunis,La Rochelle,île d'Oléron,3
Aunis,La Rochelle,île d'Oléron,3
Aunis,La Rochelle,île d'Oléron,3
Aunis,La Rochelle,île d'Oléron,30
Aunis,La Rochelle,île d'Oléron,30
Aunis,La Rochelle,île d'Oléron,30
Aunis,La Rochelle,île d'Oléron,32
Aunis,La Rochelle,île d'Oléron,32
Aunis,La Rochelle,île d'Oléron,32
Aunis,La Rochelle,île d'Oléron,32
Aunis,La Rochelle,île d'Oléron,33
Aunis,La Rochelle,île d'Oléron,34
Aunis,La Rochelle,île d'Oléron,34
Aunis,La Rochelle,île d'Oléron,34
Aunis,La Rochelle,île d'Oléron,35
Aunis,La Rochelle,île d'Oléron,36
Aunis,La Rochelle,île d'Oléron,36
Aunis,La Rochelle,île d'Oléron,36
Aunis,La Rochelle,île d'Oléron,36
Aunis,La Rochelle,île d'Oléron,38
Aunis,La Rochelle,île d'Oléron,38
Aunis,La Rochelle,île d'Oléron,38
Aunis,La Rochelle,île d'Oléron,4
Aunis,La Rochelle,île d'Oléron,40
Aunis,La Rochelle,île d'Oléron,40
Aunis,La Rochelle,île d'Oléron,40
Aunis,La Rochelle,île d'Oléron,40
Aunis,La Rochelle,île d'Oléron,40
Aunis,La Rochelle,île d'Oléron,42
Aunis,La Rochelle,île d'Oléron,45
Aunis,La Rochelle,île d'Oléron,49
Aunis,La Rochelle,île d'Oléron,50
Aunis,La Rochelle,île d'Oléron,50
Aunis,La Rochelle,île d'Oléron,55
Aunis,La Rochelle,île d'Oléron,55
Aunis,La Rochelle,île d'Oléron,55
Aunis,La Rochelle,île d'Oléron,6
Aunis,La Rochelle,île d'Oléron,6
Aunis,La Rochelle,île d'Oléron,6
Aunis,La Rochelle,île d'Oléron,6
Aunis,La Rochelle,île d'Oléron,6
Aunis,La Rochelle,île d'Oléron,6
Aunis,La Rochelle,île d'Oléron,60
Aunis,La Rochelle,île d'Oléron,65
Aunis,La Rochelle,île d'Oléron,65
Aunis,La Rochelle,île d'Oléron,65
Aunis,La Rochelle,île d'Oléron,65
Aunis,La Rochelle,île d'Oléron,80
Aunis,La Rochelle,île d'Oléron,80
Aunis,La Rochelle,île d'Oléron,80
Aunis,La Rochelle,île d'Oléron,9
Aunis,La Rochelle,île d'Oléron,9
Aunis,La Rochelle,île d'Oléron,95
Aunis,La Rochelle,Ker Châlon,14
Aunis,La Rochelle,Ker Châlon,16
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,20
Aunis,La Rochelle,Ker Châlon,26
Aunis,La Rochelle,Ker Châlon,28
Aunis,La Rochelle,Ker Châlon,32
Aunis,La Rochelle,Ker Châlon,7
Aunis,La Rochelle,La Brée,20
Aunis,La Rochelle,La Brée,20
Aunis,La Rochelle,La Brée,20
Aunis,La Rochelle,La Brée,20
Aunis,La Rochelle,La Brée,20
Aunis,La Rochelle,La Flotte-en-Ré,15
Aunis,La Rochelle,La Flotte-en-Ré,15
Aunis,La Rochelle,La Flotte-en-Ré,15
Aunis,La Rochelle,La Flotte-en-Ré,19
Aunis,La Rochelle,La Flotte-en-Ré,2
Aunis,La Rochelle,La Flotte-en-Ré,20
Aunis,La Rochelle,La Flotte-en-Ré,20
Aunis,La Rochelle,La Flotte-en-Ré,20
Aunis,La Rochelle,La Flotte-en-Ré,20
Aunis,La Rochelle,La Flotte-en-Ré,20
Aunis,La Rochelle,La Flotte-en-Ré,20
Aunis,La Rochelle,La Flotte-en-Ré,20
Aunis,La Rochelle,La Flotte-en-Ré,20
Aunis,La Rochelle,La Flotte-en-Ré,20
Aunis,La Rochelle,La Flotte-en-Ré,20
Aunis,La Rochelle,La Flotte-en-Ré,20
Aunis,La Rochelle,La Flotte-en-Ré,20
Aunis,La Rochelle,La Flotte-en-Ré,20
Aunis,La Rochelle,La Flotte-en-Ré,20
Aunis,La Rochelle,La Flotte-en-Ré,22
Aunis,La Rochelle,La Flotte-en-Ré,22
Aunis,La Rochelle,La Flotte-en-Ré,22
Aunis,La Rochelle,La Flotte-en-Ré,22
Aunis,La Rochelle,La Flotte-en-Ré,24
Aunis,La Rochelle,La Flotte-en-Ré,24
Aunis,La Rochelle,La Flotte-en-Ré,30
Aunis,La Rochelle,La Flotte-en-Ré,30
Aunis,La Rochelle,La Flotte-en-Ré,30
Aunis,La Rochelle,La Flotte-en-Ré,32
Aunis,La Rochelle,La Flotte-en-Ré,32
Aunis,La Rochelle,La Flotte-en-Ré,4
Aunis,La Rochelle,La Flotte-en-Ré,4
Aunis,La Rochelle,La Flotte-en-Ré,4
Aunis,La Rochelle,La Flotte-en-Ré,4
Aunis,La Rochelle,La Flotte-en-Ré,4
Aunis,La Rochelle,La Flotte-en-Ré,4
Aunis,La Rochelle,La Flotte-en-Ré,4
Aunis,La Rochelle,La Flotte-en-Ré,4
Aunis,La Rochelle,La Flotte-en-Ré,4
Aunis,La Rochelle,La Flotte-en-Ré,4
Aunis,La Rochelle,La Flotte-en-Ré,56
Aunis,La Rochelle,La Flotte-en-Ré,56
Aunis,La Rochelle,La Flotte-en-Ré,80
Aunis,La Rochelle,l'Aiguillon,2
Aunis,La Rochelle,La Perrotine,10
Aunis,La Rochelle,La Perrotine,10
Aunis,La Rochelle,La Perrotine,10
Aunis,La Rochelle,La Perrotine,12
Aunis,La Rochelle,La Perrotine,14
Aunis,La Rochelle,La Perrotine,15
Aunis,La Rochelle,La Perrotine,15
Aunis,La Rochelle,La Perrotine,15
Aunis,La Rochelle,La Perrotine,15
Aunis,La Rochelle,La Perrotine,15
Aunis,La Rochelle,La Perrotine,16
Aunis,La Rochelle,La Perrotine,19
Aunis,La Rochelle,La Perrotine,20
Aunis,La Rochelle,La Perrotine,20
Aunis,La Rochelle,La Perrotine,32
Aunis,La Rochelle,La Rochelle,10
Aunis,La Rochelle,La Rochelle,15
Aunis,La Rochelle,La Rochelle,15
Aunis,La Rochelle,La Rochelle,2
Aunis,La Rochelle,La Rochelle,20
Aunis,La Rochelle,La Rochelle,27
Aunis,La Rochelle,La Rochelle,3
Aunis,La Rochelle,La Rochelle,4
Aunis,La Rochelle,La Rochelle,4
Aunis,La Rochelle,La Rochelle,6
Aunis,La Rochelle,La Tranche-sur-Mer,16
Aunis,La Rochelle,La Tranche-sur-Mer,17
Aunis,La Rochelle,La Tranche-sur-Mer,25
Aunis,La Rochelle,La Tremblade,100
Aunis,La Rochelle,La Tremblade,100
Aunis,La Rochelle,La Tremblade,103
Aunis,La Rochelle,La Tremblade,16
Aunis,La Rochelle,La Tremblade,20
Aunis,La Rochelle,La Tremblade,20
Aunis,La Rochelle,La Tremblade,20
Aunis,La Rochelle,La Tremblade,20
Aunis,La Rochelle,La Tremblade,20
Aunis,La Rochelle,La Tremblade,20
Aunis,La Rochelle,La Tremblade,5
Aunis,La Rochelle,La Tremblade,5
Aunis,La Rochelle,La Tremblade,50
Aunis,La Rochelle,La Tremblade,56
Aunis,La Rochelle,La Tremblade,6
Aunis,La Rochelle,La Tremblade,60
Aunis,La Rochelle,La Tremblade,60
Aunis,La Rochelle,La Tremblade,60
Aunis,La Rochelle,La Tremblade,60
Aunis,La Rochelle,La Tremblade,60
Aunis,La Rochelle,La Tremblade,66
Aunis,La Rochelle,La Tremblade,69
Aunis,La Rochelle,La Tremblade,70
Aunis,La Rochelle,La Tremblade,70
Aunis,La Rochelle,La Tremblade,75
Aunis,La Rochelle,La Tremblade,75
Aunis,La Rochelle,La Tremblade,75
Aunis,La Rochelle,La Tremblade,75
Aunis,La Rochelle,La Tremblade,78
Aunis,La Rochelle,La Tremblade,78
Aunis,La Rochelle,La Tremblade,90
Aunis,La Rochelle,La Tremblade,90
Aunis,La Rochelle,La Tremblade,94
Aunis,La Rochelle,Le Château-d'Oléron,10
Aunis,La Rochelle,Le Château-d'Oléron,14
Aunis,La Rochelle,Le Château-d'Oléron,2
Aunis,La Rochelle,Le Château-d'Oléron,3
Aunis,La Rochelle,Le Château-d'Oléron,3
Aunis,La Rochelle,Le Château-d'Oléron,3
Aunis,La Rochelle,Le Château-d'Oléron,3
Aunis,La Rochelle,Le Château-d'Oléron,3
Aunis,La Rochelle,Le Château-d'Oléron,4
Aunis,La Rochelle,Le Château-d'Oléron,4
Aunis,La Rochelle,Le Château-d'Oléron,4
Aunis,La Rochelle,Le Château-d'Oléron,4
Aunis,La Rochelle,Le Croisic,10
Aunis,La Rochelle,Le Croisic,10
Aunis,La Rochelle,Le Croisic,10
Aunis,La Rochelle,Le Croisic,10
Aunis,La Rochelle,Le Croisic,10
Aunis,La Rochelle,Le Croisic,10
Aunis,La Rochelle,Le Croisic,10
Aunis,La Rochelle,Le Croisic,10
Aunis,La Rochelle,Le Croisic,12
Aunis,La Rochelle,Le Croisic,12
Aunis,La Rochelle,Le Croisic,12
Aunis,La Rochelle,Le Croisic,12
Aunis,La Rochelle,Le Croisic,12
Aunis,La Rochelle,Le Croisic,12
Aunis,La Rochelle,Le Croisic,12
Aunis,La Rochelle,Le Croisic,14
Aunis,La Rochelle,Le Croisic,14
Aunis,La Rochelle,Le Croisic,14
Aunis,La Rochelle,Le Croisic,14
Aunis,La Rochelle,Le Croisic,14
Aunis,La Rochelle,Le Croisic,14
Aunis,La Rochelle,Le Croisic,14
Aunis,La Rochelle,Le Croisic,14
Aunis,La Rochelle,Le Croisic,14
Aunis,La Rochelle,Le Croisic,14
Aunis,La Rochelle,Le Croisic,14
Aunis,La Rochelle,Le Croisic,14
Aunis,La Rochelle,Le Croisic,15
Aunis,La Rochelle,Le Croisic,15
Aunis,La Rochelle,Le Croisic,15
Aunis,La Rochelle,Le Croisic,15
Aunis,La Rochelle,Le Croisic,15
Aunis,La Rochelle,Le Croisic,15
Aunis,La Rochelle,Le Croisic,16
Aunis,La Rochelle,Le Croisic,16
Aunis,La Rochelle,Le Croisic,16
Aunis,La Rochelle,Le Croisic,16
Aunis,La Rochelle,Le Croisic,16
Aunis,La Rochelle,Le Croisic,18
Aunis,La Rochelle,Le Croisic,18
Aunis,La Rochelle,Le Croisic,18
Aunis,La Rochelle,Le Croisic,18
Aunis,La Rochelle,Le Croisic,18
Aunis,La Rochelle,Le Croisic,18
Aunis,La Rochelle,Le Croisic,18
Aunis,La Rochelle,Le Croisic,19
Aunis,La Rochelle,Le Croisic,20
Aunis,La Rochelle,Le Croisic,20
Aunis,La Rochelle,Le Croisic,20
Aunis,La Rochelle,Le Croisic,20
Aunis,La Rochelle,Le Croisic,20
Aunis,La Rochelle,Le Croisic,20
Aunis,La Rochelle,Le Croisic,24
Aunis,La Rochelle,Le Croisic,24
Aunis,La Rochelle,Le Croisic,24
Aunis,La Rochelle,Le Croisic,25
Aunis,La Rochelle,Le Croisic,28
Aunis,La Rochelle,Le Croisic,4
Aunis,La Rochelle,Le Croisic,4
Aunis,La Rochelle,Le Croisic,4
Aunis,La Rochelle,Le Croisic,4
Aunis,La Rochelle,Le Croisic,4
Aunis,La Rochelle,Le Croisic,4
Aunis,La Rochelle,Le Croisic,4
Aunis,La Rochelle,Le Croisic,4
Aunis,La Rochelle,Le Croisic,4
Aunis,La Rochelle,Le Croisic,4
Aunis,La Rochelle,Le Croisic,52
Aunis,La Rochelle,Le Croisic,6
Aunis,La Rochelle,Le Havre,100
Aunis,La Rochelle,Le Havre,100
Aunis,La Rochelle,Le Havre,108
Aunis,La Rochelle,Le Havre,108
Aunis,La Rochelle,Le Havre,112
Aunis,La Rochelle,Le Havre,112
Aunis,La Rochelle,Le Havre,122
Aunis,La Rochelle,Le Havre,140
Aunis,La Rochelle,Le Havre,150
Aunis,La Rochelle,Le Havre,153
Aunis,La Rochelle,Le Havre,190
Aunis,La Rochelle,Le Havre,300
Aunis,La Rochelle,Le Havre,45
Aunis,La Rochelle,Le Havre,60
Aunis,La Rochelle,Le Havre,74
Aunis,La Rochelle,Le Havre,76
Aunis,La Rochelle,Le Havre,90
Aunis,La Rochelle,Le Havre,90
Aunis,La Rochelle,Le Havre,93
Aunis,La Rochelle,Les Sables-d'Olonne,105
Aunis,La Rochelle,Les Sables-d'Olonne,105
Aunis,La Rochelle,Les Sables-d'Olonne,108
Aunis,La Rochelle,Les Sables-d'Olonne,120
Aunis,La Rochelle,Les Sables-d'Olonne,135
Aunis,La Rochelle,Les Sables-d'Olonne,20
Aunis,La Rochelle,Les Sables-d'Olonne,20
Aunis,La Rochelle,Les Sables-d'Olonne,20
Aunis,La Rochelle,Les Sables-d'Olonne,24
Aunis,La Rochelle,Les Sables-d'Olonne,24
Aunis,La Rochelle,Les Sables-d'Olonne,24
Aunis,La Rochelle,Les Sables-d'Olonne,24
Aunis,La Rochelle,Les Sables-d'Olonne,24
Aunis,La Rochelle,Les Sables-d'Olonne,40
Aunis,La Rochelle,Les Sables-d'Olonne,42
Aunis,La Rochelle,Les Sables-d'Olonne,42
Aunis,La Rochelle,Les Sables-d'Olonne,45
Aunis,La Rochelle,Les Sables-d'Olonne,52
Aunis,La Rochelle,Les Sables-d'Olonne,60
Aunis,La Rochelle,Les Sables-d'Olonne,75
Aunis,La Rochelle,Les Sables-d'Olonne,90
Aunis,La Rochelle,Le Tréport,50
Aunis,La Rochelle,L'Houmée,28
Aunis,La Rochelle,Locmariaquer,12
Aunis,La Rochelle,Locmariaquer,16
Aunis,La Rochelle,Londres,60
Aunis,La Rochelle,Lorient,15
Aunis,La Rochelle,Lorient,25
Aunis,La Rochelle,Lorient,350
Aunis,La Rochelle,Lorient,36
Aunis,La Rochelle,Louisiane,200
Aunis,La Rochelle,Luçon,39
Aunis,La Rochelle,Marans,115
Aunis,La Rochelle,Marans,13
Aunis,La Rochelle,Marans,14
Aunis,La Rochelle,Marans,15
Aunis,La Rochelle,Marans,18
Aunis,La Rochelle,Marans,18
Aunis,La Rochelle,Marans,18
Aunis,La Rochelle,Marans,20
Aunis,La Rochelle,Marans,20
Aunis,La Rochelle,Marans,20
Aunis,La Rochelle,Marans,20
Aunis,La Rochelle,Marans,20
Aunis,La Rochelle,Marans,20
Aunis,La Rochelle,Marans,20
Aunis,La Rochelle,Marans,20
Aunis,La Rochelle,Marans,20
Aunis,La Rochelle,Marans,20
Aunis,La Rochelle,Marans,25
Aunis,La Rochelle,Marans,25
Aunis,La Rochelle,Marans,30
Aunis,La Rochelle,Marans,30
Aunis,La Rochelle,Marans,32
Aunis,La Rochelle,Marans,32
Aunis,La Rochelle,Marans,32
Aunis,La Rochelle,Marans,36
