"port_depart","outdate_fixed","port_destination","amiraute_destination","province_destination","substate_destination","homeport_state_1789_fr","homeport_toponyme_fr","homeport_province","commodity_standardized_fr","commodity_standardized2_fr","commodity_standardized3_fr","commodity_standardized4_fr","taxe_amount01","taxe_amount02","taxe_amount03","tonnage","tonnage_unit","tonnage_class","ship_flag_standardized_fr"
Marennes,1789-05-26,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Le Conquet,Bretagne,Sel,,,,360,0,0,"69",tx,[51-100],français
Marennes,1789-05-26,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"70",tx,[51-100],français
Marennes,1789-05-26,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Argenton,Bretagne,Sel,,,,360,0,0,"74",tx,[51-100],français
Marennes,1789-06-08,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"56",tx,[51-100],français
Marennes,1789-06-12,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Quiberon,Bretagne,Sel,,,,360,0,0,"72",tx,[51-100],français
île de Bouin,1789-08-22,Redon,Vannes,Bretagne,,France,Méan,Bretagne,Sel,,,,240,72,0,"30",tx,[21-50],français
Beauvoir-sur-Mer,1789-09-17,Nantes,Nantes,Bretagne,,,,,Sel,,,,360,0,0,"100",tx,[51-100],français
Beauvoir-sur-Mer,1789-06-03,Redon,Vannes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,180,0,0,"26",tx,[21-50],français
Beauvoir-sur-Mer,1789-07-24,Redon,Vannes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"25",tx,[21-50],français
Beauvoir-sur-Mer,1789-09-15,Redon,Vannes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Noirmoutier,1789-12-05,Quimper,Quimper,Bretagne,,France,Paimpol,Bretagne,Sel,,,,180,0,0,"16",tx,[1-20],français
Ars-en-Ré,1789-12-01,Pontrieux ,Morlaix,Bretagne,,France,Dunkerque,Flandre,Sel,,,,240,0,0,"39",tx,[21-50],français
Marennes,1789-05-01,Libourne,Bordeaux,Guyenne,,France,Carnac,Bretagne,Sel,,,,180,0,0,"29",tx,[21-50],français
Beauvoir-sur-Mer,1789-06-06,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-06-06,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-06-08,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-09-19,Nantes,Nantes,Bretagne,,,,,Sel,,,,360,0,0,"60",tx,[51-100],français
Beauvoir-sur-Mer,1789-10-25,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
île de Bouin,1789-04-20,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,240,72,0,"30",tx,[21-50],français
île de Bouin,1789-05-01,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,54,180,0,"28",tx,[21-50],français
île de Bouin,1789-06-04,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,240,72,0,"30",tx,[21-50],français
Noirmoutier,1789-04-08,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Marennes,1789-10-24,Nantes,Nantes,Bretagne,,France,Lorient,Bretagne,Sel,,,,360,0,0,"66",tx,[51-100],français
Noirmoutier,1789-02-13,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"28",tx,[21-50],français
Marennes,1789-03-09,Libourne,Bordeaux,Guyenne,,France,Ars-en-Ré,Aunis,Sel,,,,360,0,0,"61",tx,[51-100],français
Marennes,1789-03-11,Libourne,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"39",tx,[21-50],français
Marennes,1789-05-12,Libourne,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"45",tx,[21-50],français
Marennes,1789-05-14,Libourne,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"23",tx,[21-50],français
Marennes,1789-05-20,Libourne,Bordeaux,Guyenne,,,,,Sel,,,,180,0,0,"23",tx,[21-50],français
Marennes,1789-08-01,Libourne,Bordeaux,Guyenne,,,,,Sel,,,,180,0,0,"25",tx,[21-50],français
Marennes,1789-06-10,Le Havre,Le Havre,Normandie,,France,Brest,Bretagne,Sel,,,,360,0,0,"83",tx,[51-100],français
Marennes,1789-04-15,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"74",tx,[51-100],français
Marennes,1789-04-16,Honfleur,Honfleur,Normandie,,France,Saint-Briac,Bretagne,Sel,,,,360,0,0,"105",tx,[101-200],français
Marennes,1789-05-01,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"125",tx,[101-200],français
Marennes,1789-05-01,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"101",tx,[101-200],français
Marennes,1789-05-12,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"128",tx,[101-200],français
Marennes,1789-05-14,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"102",tx,[101-200],français
Marennes,1789-05-14,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"136",tx,[101-200],français
Marennes,1789-05-15,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"139",tx,[101-200],français
Marennes,1789-06-02,Honfleur,Honfleur,Normandie,,France,Le Conquet,Bretagne,Sel,,,,360,0,0,"98",tx,[51-100],français
Marennes,1789-06-12,Honfleur,Honfleur,Normandie,,France,Erquy,Bretagne,Sel,,,,360,0,0,"70",tx,[51-100],français
Marennes,1789-06-13,Honfleur,Honfleur,Normandie,,,,,Sel,,,,360,0,0,"151",tx,[101-200],français
Marennes,1789-06-16,Honfleur,Honfleur,Normandie,,France,Saint-Briac,Bretagne,Sel,,,,360,0,0,"71",tx,[51-100],français
Marennes,1789-06-16,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"112",tx,[101-200],français
La Rochelle,1789-08-17,Le Croisic,Nantes,Bretagne,,France,Carnac,Bretagne,,,,,120,0,0,"4",tx,[1-20],français
Marennes,1789-06-17,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"59",tx,[51-100],français
Marennes,1789-06-17,Honfleur,Honfleur,Normandie,,France,Port-d'Envaux,Saintonge,Sel,,,,360,0,0,"107",tx,[101-200],français
Marennes,1789-06-19,Honfleur,Honfleur,Normandie,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"73",tx,[51-100],français
Marennes,1789-06-19,Honfleur,Honfleur,Normandie,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"59",tx,[51-100],français
Marennes,1789-06-20,Honfleur,Honfleur,Normandie,,France,Le Conquet,Bretagne,Sel,,,,360,0,0,"69",tx,[51-100],français
Marennes,1789-06-20,Honfleur,Honfleur,Normandie,,France,Brest,Bretagne,Sel,,,,360,0,0,"77",tx,[51-100],français
Marennes,1789-06-26,Honfleur,Honfleur,Normandie,,,,,Sel,,,,360,0,0,"77",tx,[51-100],français
Marennes,1789-07-03,Honfleur,Honfleur,Normandie,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"187",tx,[101-200],français
Marennes,1789-07-21,Honfleur,Honfleur,Normandie,,France,île-de-Bréhat,Bretagne,Sel,,,,360,0,0,"242",tx,[201-500],français
Marennes,1789-07-25,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"83",tx,[51-100],français
Marennes,1789-07-28,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"82",tx,[51-100],français
Marennes,1789-07-11,Le Havre,Le Havre,Normandie,,France,Saint-Servant,Bretagne,Sel,,,,360,0,0,"116",tx,[101-200],français
Marennes,1789-08-29,Le Havre,Le Havre,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"120",tx,[101-200],français
Marennes,1789-10-09,Le Havre,Le Havre,Normandie,,France,Saint-Servant,Bretagne,Sel,,,,360,0,0,"111",tx,[101-200],français
Marennes,1789-09-01,Gravelines,Dunkerque,Flandre,,France,Vannes,Bretagne,Sel,,,,480,0,0,"73",tx,[51-100],français
Marennes,1789-09-01,Gravelines,Dunkerque,Flandre,,France,Vannes,Bretagne,Sel,,,,480,0,0,"71",tx,[51-100],français
Marennes,1789-09-26,Gravelines,Dunkerque,Flandre,,France,Brest,Bretagne,Sel,,,,480,0,0,"58",tx,[51-100],français
Marennes,1789-12-07,Gravelines,Dunkerque,Flandre,,France,Saint-Briac,Bretagne,Sel,,,,480,0,0,"98",tx,[51-100],français
Beauvoir-sur-Mer,1789-08-25,Gravelines,Dunkerque,Flandre,,France,Noirmoutier,Poitou,Sel,,,,480,0,0,"50",tx,[21-50],français
Marennes,1789-02-21,Gravelines,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"127",tx,[101-200],français
Ars-en-Ré,1789-01-27,Granville,Granville,Normandie,,France,Granville,Normandie,Sel,,,,360,0,0,"170",tx,[101-200],français
Ars-en-Ré,1789-02-19,Granville,Granville,Normandie,,France,Granville,Normandie,Sel,,,,360,0,0,"190",tx,[101-200],français
Ars-en-Ré,1789-11-18,Granville,Granville,Normandie,,France,Granville,Normandie,Sel,,,,360,0,0,"95",tx,[51-100],français
Beauvoir-sur-Mer,1789-10-09,Dunkerque,Dunkerque,Flandre,,France,île d'Yeu,Poitou,Sel,,,,480,0,0,"60",tx,[51-100],français
Marennes,1789-02-13,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"107",tx,[101-200],français
Marennes,1789-04-18,Dunkerque,Dunkerque,Flandre,,France,Nantes,Bretagne,Sel,,,,480,0,0,"57",tx,[51-100],français
Marennes,1789-06-09,Dunkerque,Dunkerque,Flandre,,France,Morlaix,Bretagne,Sel,,,,480,0,0,"73",tx,[51-100],français
Marennes,1789-09-12,Dunkerque,Dunkerque,Flandre,,France,Saint-Brieuc,Bretagne,Sel,,,,480,0,0,"71",tx,[51-100],français
Marennes,1789-09-19,Dunkerque,Dunkerque,Flandre,,France,Île-aux-Moines,Bretagne,Sel,,,,480,0,0,"76",tx,[51-100],français
Marennes,1789-10-17,Dunkerque,Dunkerque,Flandre,,France,Argenton,Bretagne,Sel,,,,480,0,0,"59",tx,[51-100],français
Marennes,1789-10-19,Dunkerque,Dunkerque,Flandre,,France,Bayonne,Guyenne,Sel,,,,480,0,0,"90",tx,[51-100],français
Marennes,1789-11-23,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"83",tx,[51-100],français
Marennes,1789-11-23,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"50",tx,[21-50],français
Marennes,1789-11-28,Dunkerque,Dunkerque,Flandre,,France,Quillebeuf,Normandie,Sel,,,,480,0,0,"96",tx,[51-100],français
Marennes,1789-12-01,Dunkerque,Dunkerque,Flandre,,France,Saint-Valery-sur-Somme,Picardie,Sel,,,,480,0,0,"97",tx,[51-100],français
Noirmoutier,1789-09-11,Dunkerque,Dunkerque,Flandre,,France,Rhuys,Bretagne,Sel,,,,360,0,0,"71",tx,[51-100],français
Noirmoutier,1789-09-24,Dunkerque,Dunkerque,Flandre,,France,Vannes,Bretagne,Sel,,,,360,0,0,"90",tx,[51-100],français
Noirmoutier,1789-10-17,Dunkerque,Dunkerque,Flandre,,France,Noirmoutier,Poitou,Sel,,,,360,0,0,"80",tx,[51-100],français
Saint-Martin-de-Ré,1789-10-12,Douarnenez,Quimper,Bretagne,,France,Loix,Aunis,Sel,,,,180,0,0,"20",tx,[1-20],français
Ars-en-Ré,1789-08-01,Dieppe,Dieppe,Normandie,,France,Dieppe,Normandie,Sel,,,,360,0,0,"60",tx,[51-100],français
Les Sables-d'Olonne,1789-07-26,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"4",tx,[1-20],français
Les Sables-d'Olonne,1789-08-14,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"10",tx,[1-20],français
Les Sables-d'Olonne,1789-09-21,Côtes de Bretagne,Quimper,Bretagne,,France,Belle-Île-en-Mer,Bretagne,Sel,,,,180,0,0,"4",tx,[1-20],français
Les Sables-d'Olonne,1789-09-24,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"10",tx,[1-20],français
Marennes,1789-08-24,Castelnau,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"38",tx,[21-50],français
Tonnay-Charente,1789-02-04,Nantes,Nantes,Bretagne,,France,Saint-Savinien,Saintonge,,,,,240,0,0,"32",tx,[21-50],français
Marennes,1789-04-29,Caen ,Caen,Normandie,,France,Concarneau,Bretagne,Sel,,,,360,0,0,"66",tx,[51-100],français
Marennes,1789-04-29,Caen ,Caen,Normandie,,France,Quiberon,Bretagne,Sel,,,,360,0,0,"64",tx,[51-100],français
Marennes,1789-05-08,Bordeaux,Bordeaux,Guyenne,,,,,Sel,,,,180,0,0,"29",tx,[21-50],français
Tonnay-Charente,1789-03-19,Nantes,Nantes,Bretagne,,France,Rhuys,Bretagne,,,,,360,0,0,"50",tx,[21-50],français
Ars-en-Ré,1789-08-28,Boulogne-sur-Mer,Boulogne,Picardie,,France,Boulogne-sur-Mer,Picardie,Sel,,,,360,0,0,"80",tx,[51-100],français
Noirmoutier,1789-05-19,Bourgneuf,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"10",tx,[1-20],français
Marennes,1789-01-15,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"29",tx,[21-50],français
Marennes,1789-02-23,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"35",tx,[21-50],français
Marennes,1789-05-08,Bordeaux,Bordeaux,Guyenne,,,,,Sel,,,,240,0,0,"48",tx,[21-50],français
Marennes,1789-07-27,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"28",tx,[21-50],français
Marennes,1789-07-28,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"28",tx,[21-50],français
Saint-Gilles-sur-Vie,1789-05-22,Bayonne,Bayonne,Guyenne,,,,,Sel,,,,1 800,0,0,"27",tx,[21-50],"Espagne, undeterminé"
Marennes,1789-10-29,Bordeaux,Bordeaux,Guyenne,,France,Port-d'Envaux,Saintonge,Sel,,,,360,0,0,"50",tx,[21-50],français
Marennes,1789-11-14,Bordeaux,Bordeaux,Guyenne,,France,Saint-Savinien,Saintonge,Sel,,,,360,0,0,"53",tx,[51-100],français
Marennes,1789-04-28,Bayonne,Bayonne,Guyenne,,France,Belle-Île-en-Mer,Bretagne,Sel,,,,360,0,0,"58",tx,[51-100],français
Les Sables-d'Olonne,1789-06-12,Bayonne,Bayonne,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,240,0,0,"50",tx,[21-50],français
Les Sables-d'Olonne,1789-10-30,Bayonne,Bayonne,Guyenne,,France,Tréguier,Bretagne,Sel,,,,360,0,0,"108",tx,[101-200],français
Saint-Gilles-sur-Vie,1789-02-25,Bayonne,Bayonne,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,240,0,0,"40",tx,[21-50],français
La Rochelle,1789-04-10,Saint-Pierre-et-Miquelon,Saint-Pierre-et-Miquelon,Canada,colonies françaises d'Amérique,France,La Rochelle,Aunis,,,,,1 800,0,0,"150",tx,[101-200],français
Ribérou,1789-07-27,Côtes de Bretagne,Quimper,Bretagne,,France,Carnac,Bretagne,Lest,,,,180,0,0,"10",tx,[1-20],français
Saint-Gilles-sur-Vie,1789-09-07,Bordeaux,Bordeaux,Guyenne,,France,Lorient,Bretagne,Lentilles,Sel,Sel,Sel,240,0,0,"40",tx,[21-50],français
Rochefort,1789-03-10,Auray,Vannes,Bretagne,,France,Carnac,Bretagne,Son,,,,180,0,0,"12",tx,[1-20],français
Noirmoutier,1789-03-13,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Soude,,,,180,0,0,"28",tx,[21-50],français
Saint-Denis d'Oléron,1789-11-25,Bordeaux,Bordeaux,Guyenne,,France,Belle-Île-en-Mer,Bretagne,Soude,,,,0,180,0,"34",tx,[21-50],français
Marennes,1789-03-05,Port-Louis,Lorient,Bretagne,,France,Belle-Île-en-Mer,Bretagne,Vin,,,,240,0,0,"30",tx,[21-50],français
La Flotte-en-Ré,1789-03-05,Quiberon,Vannes,Bretagne,,France,Quiberon,Bretagne,Vin,Vide,Vide,Vide,180,0,0,"25",tx,[21-50],français
La Perrotine,1789-01-15,Quiberon,Vannes,Bretagne,,France,Quiberon,Bretagne,Vin,,,,180,0,0,"10",tx,[1-20],français
La Flotte-en-Ré,1789-03-05,Port-Navalo,Vannes,Bretagne,,France,Arzon,Bretagne,Vin,Vide,Vide,Vide,180,0,0,"14",tx,[1-20],français
La Flotte-en-Ré,1789-05-20,Port-Navalo,Vannes,Bretagne,,France,Arzon,Bretagne,Vin,Lest,Lest,Lest,120,0,0,"7",tx,[1-20],français
Noirmoutier,1789-07-23,Port-Louis,Lorient,Bretagne,,France,Plouharnel,Bretagne,Vin,,,,180,0,0,"25",tx,[21-50],français
Saint-Denis d'Oléron,1789-01-22,Côtes de Bretagne,Quimper,Bretagne,,France,île d'Arz,Bretagne,Vin,,,,240,72,0,"36",tx,[21-50],français
Saint-Denis d'Oléron,1789-01-22,Côtes de Bretagne,Quimper,Bretagne,,France,île d'Arz,Bretagne,Vin,,,,240,72,0,"36",tx,[21-50],français
Saint-Denis d'Oléron,1789-01-22,Côtes de Bretagne,Quimper,Bretagne,,France,Quiberon,Bretagne,Vin,,,,72,240,0,"36",tx,[21-50],français
Rochefort,1789-03-05,Brest,Brest,Bretagne,,France,Saint-Savinien,Saintonge,Vin,,,,240,0,0,"45",tx,[21-50],français
La Rochelle,1789-08-06,Cap-Français,Cap-Français,Saint-Domingue,colonies françaises d'Amérique,France,La Rochelle,Aunis,,,,,1 800,0,0,"250",tx,[201-500],français
Marennes,1789-01-17,Belle-Île-en-Mer,Vannes,Bretagne,,France,Belle-Île-en-Mer,Bretagne,Vin,,,,240,0,0,"36",tx,[21-50],français
La Flotte-en-Ré,1789-10-19,Belle-Île-en-Mer,Vannes,Bretagne,,France,Belle-Île-en-Mer,Bretagne,Vin,Vin,Vin,Vin,180,0,0,"15",tx,[1-20],français
Noirmoutier,1789-03-16,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Eau-de-vie,Farine,Farine,Farine,180,0,0,"28",tx,[21-50],français
Tonnay-Charente,1789-07-02,Lorient,Lorient,Bretagne,,France,Nantes,Bretagne,,,,,360,0,0,"90",tx,[51-100],français
Tonnay-Charente,1789-07-22,Lorient,Lorient,Bretagne,,France,Saint-Savinien,Saintonge,,,,,240,0,0,"32",tx,[21-50],français
La Rochelle,1789-03-07,Saint-Valery (indeterminé),Dieppe,Normandie,,France,Nantes,Bretagne,,,,,240,0,0,"43",tx,[21-50],français
La Rochelle,1789-04-09,Nantes,Nantes,Bretagne,,France,Le Croisic,Bretagne,,,,,360,0,0,"75",tx,[51-100],français
La Rochelle,1789-03-13,Dieppe,Dieppe,Normandie,,France,Dieppe,Normandie,,,,,360,0,0,"96",tx,[51-100],français
La Rochelle,1789-09-24,Dieppe,Dieppe,Normandie,,France,Dieppe,Normandie,,,,,360,0,0,"96",tx,[51-100],français
La Rochelle,1789-12-19,Le Croisic,Nantes,Bretagne,,France,Quiberon,Bretagne,,,,,180,0,0,"6",tx,[1-20],français
Tonnay-Charente,1789-03-12,Cherbourg,Cherbourg,Normandie,,France,Port-d'Envaux,Saintonge,,,,,360,0,0,"55",tx,[51-100],français
La Rochelle,1789-10-01,Dunkerque,Dunkerque,Flandre,,France,Dunkerque,Flandre,,,,,360,0,0,"58",tx,[51-100],français
Saint-Denis d'Oléron,1789-07-08,Côtes de Bretagne,Quimper,Bretagne,,France,Saint-Denis d'Oléron,Saintonge,Vin,,,,0,180,0,"18",tx,[1-20],français
Marans,1789-10-26,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Vide,,,,180,0,0,"18",tx,[1-20],français
Marans,1789-03-13,Bordeaux,Bordeaux,Guyenne,,France,Locmariaquer,Bretagne,Grain,,,,180,0,0,"16",tx,[1-20],français
Saint-Martin-de-Ré,1789-08-12,Morlaix,Morlaix,Bretagne,,France,Quiberon,Bretagne,Lest,,,,180,0,0,"19",tx,[1-20],français
Ribérou,1789-07-20,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,180,0,0,"10",tx,[1-20],français
Ribérou,1789-08-17,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,180,0,0,"10",tx,[1-20],français
Ribérou,1789-08-27,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,180,0,0,"10",tx,[1-20],français
Ribérou,1789-08-27,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,180,0,0,"10",tx,[1-20],français
Ribérou,1789-09-02,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,180,0,0,"10",tx,[1-20],français
Ribérou,1789-09-05,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,180,0,0,"10",tx,[1-20],français
Ribérou,1789-09-16,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,180,0,0,"10",tx,[1-20],français
Ribérou,1789-09-28,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,180,0,0,"10",tx,[1-20],français
Marans,1789-07-27,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,120,0,0,"2",tx,[1-20],français
Marans,1789-08-03,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,180,0,0,"18",tx,[1-20],français
Marans,1789-08-17,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,120,0,0,"2",tx,[1-20],français
Marans,1789-08-18,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,180,0,0,"18",tx,[1-20],français
Marans,1789-09-16,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,120,0,0,"2",tx,[1-20],français
Marans,1789-09-22,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,120,0,0,"4",tx,[1-20],français
Noirmoutier,1789-07-09,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,240,0,0,"40",tx,[21-50],français
Marennes,1789-06-26,Honfleur,Honfleur,Normandie,,France,Rhuys,Bretagne,Sel,,,,360,0,0,"67",tx,[51-100],français
Noirmoutier,1789-03-28,Côtes de Bretagne,Quimper,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,240,0,0,"40",tx,[21-50],français
Les Sables-d'Olonne,1789-08-19,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"4",tx,[1-20],français
Les Sables-d'Olonne,1789-08-21,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"10",tx,[1-20],français
Les Sables-d'Olonne,1789-09-13,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"15",tx,[1-20],français
Les Sables-d'Olonne,1789-09-19,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"4",tx,[1-20],français
Saint-Gilles-sur-Vie,1789-03-31,Bordeaux,Bordeaux,Guyenne,,France,Arzon,Bretagne,Sel,,,,180,0,0,"20",tx,[1-20],français
Les Sables-d'Olonne,1789-01-03,Locmariaquer,Vannes,Bretagne,,France,Locmariaquer,Bretagne,Son,,,,120,0,0,"4",tx,[1-20],français
Saint-Denis d'Oléron,1789-08-17,Côtes de Bretagne,Quimper,Bretagne,,France,Saint-Denis d'Oléron,Saintonge,Soude,,,,0,180,0,"18",tx,[1-20],français
Saint-Denis d'Oléron,1789-11-18,Bordeaux,Bordeaux,Guyenne,,France,Saint-Denis d'Oléron,Saintonge,Soude,,,,180,0,0,"18",tx,[1-20],français
Saint-Denis d'Oléron,1789-04-20,Côtes de Bretagne,Quimper,Bretagne,,France,Saint-Denis d'Oléron,Saintonge,Vin,,,,0,180,0,"18",tx,[1-20],français
La Rochelle,1789-07-29,Le Croisic,Nantes,Bretagne,,France,Locmariaquer,Bretagne,,,,,180,0,0,"17",tx,[1-20],français
La Rochelle,1789-07-29,Le Croisic,Nantes,Bretagne,,France,Locmariaquer,Bretagne,,,,,180,0,0,"15",tx,[1-20],français
La Rochelle,1789-09-02,Le Croisic,Nantes,Bretagne,,France,Arzon,Bretagne,,,,,180,0,0,"24",tx,[21-50],français
La Rochelle,1789-10-31,Le Croisic,Nantes,Bretagne,,France,Arzon,Bretagne,,,,,120,0,0,"7",tx,[1-20],français
Le Château-d'Oléron,1789-03-10,Côtes de Bretagne,Quimper,Bretagne,,France,Quiberon,Bretagne,,,,,180,0,0,"22",tx,[21-50],français
La Rochelle,1789-08-24,Arzon,Vannes,Bretagne,,France,Arzon,Bretagne,,,,,240,0,0,"24",tx,[21-50],français
Marennes,1789-07-24,Honfleur,Honfleur,Normandie,,France,Saint-Briac,Bretagne,Sel,,,,360,0,0,"122",tx,[101-200],français
Marennes,1789-11-17,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"112",tx,[101-200],français
Marennes,1789-04-20,Caen ,Caen,Normandie,,France,Locmariaquer,Bretagne,Sel,,,,360,0,0,"60",tx,[51-100],français
Rochefort,1789-04-10,Bordeaux,Bordeaux,Guyenne,,France,Port-d'Envaux,Saintonge,Sardines,,,,240,0,0,"45",tx,[21-50],français
Ribérou,1789-08-04,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,180,0,0,"10",tx,[1-20],français
Ribérou,1789-09-14,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,180,0,0,"10",tx,[1-20],français
Ribérou,1789-09-29,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,180,0,0,"10",tx,[1-20],français
Ribérou,1789-10-05,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,180,0,0,"10",tx,[1-20],français
